name,AA_KRA_TOTAAL_S.0,DR_AANPASSINGSVERMOGEN_S.0,DR_AV_MATE_VAN_VERHARDING_S.0,DR_AV_MATE_VAN_VERHARDING_V.0,DR_AV_ZOETWATER_BESCHIKBAARHEID_S.0,DR_AV_ZOETWATER_BESCHIKBAARHEID_V.0,DR_BLOOTSTELLING_S.0,DR_BS_GROEN_PRIVAAT_S.0,DR_BS_GROEN_PRIVAAT_V.0,DR_BS_GROEN_PUBLIEK_S.0,DR_BS_GROEN_PUBLIEK_V.0,DR_GEVOELIGHEID_S.0,DR_GV_BODEMDALING_S.0,DR_GV_BODEMDALING_V.0,DR_GV_FUNDERINGSSCHADE_S.0,DR_GV_FUNDERINGSSCHADE_V.0,DR_GV_HOOFD_GROEN_STRUCTUUR_S.0,DR_GV_HOOFD_GROEN_STRUCTUUR_V.0,DR_GV_SCHADE_AAN_GROEN_S.0,DR_GV_SCHADE_AAN_GROEN_V.0,DR_GV_VERZILTING_GRONDWATER_S.0,DR_GV_VERZILTING_GRONDWATER_V.0,DR_KLIMAATOMSTANDIGHEID_S.0,DR_KO_GRONDWATER_S.0,DR_KO_GRONDWATER_V.0,DR_TOTAAL_S.0,HI_AANPASSINGSVERMOGEN_S.0,HI_AV_LATK_S.0,HI_AV_LATK_V.0,HI_AV_TOEGANG_TOT_TUIN_S.0,HI_AV_TOEGANG_TOT_TUIN_V.0,HI_BLOOTSTELLING_S.0,HI_BS_AANTAL_INWONERS_V.0,HI_BS_ANTAL_INWONERS_S.0,HI_BS_DRUK_OPENBARE_RUIMTE_S.0,HI_BS_DRUK_OPENBARE_RUIMTE_V.0,HI_BS_SCHADUW_OP_LOOPGEBIEDEN_S.0,HI_BS_SCHADUW_OP_LOOPGEBIEDEN_V.0,HI_GEVOELIGHEID_S.0,HI_GV_AANTAL_65PLUS_S.0,HI_GV_AANTAL_65_INWONERS_V.0,HI_GV_AANTAL_LAAGOPGELEIDEN_V.0,HI_GV_AANTAL_LAAG_OPGELEIDEN_S.0,HI_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_S.0,HI_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_V.0,HI_GV_INWONERS_BEPERKT_MOBIEL_S.0,HI_GV_INWONERS_BEPERKT_MOBIEL_V.0,HI_GV_INWONERS_ONDER_SOCIAAL_MINIMUM_S.0,HI_GV_INWONERS_ONDER_SOCIAAL_MINIMUM_V.0,HI_GV_PANDEN_MET_KWETSBARE_GROEPEN_S.0,HI_GV_PANDEN_MET_KWETSBARE_GROEPEN_V.0,HI_KLIMAATOMSTANDIGHEID_S.0,HI_KO_PET_S.0,HI_KO_PET_V.0,HI_TOTAAL_S.0,WO_AANPASSINGSVERMOGEN_S.0,WO_AV_GROENPRIVAAT_S.0,WO_AV_GROENPRIVAAT_V.0,WO_AV_GROENPUBLIEK_S.0,WO_AV_GROENPUBLIEK_V.0,WO_AV_ONTWATERINGSDIEPTE_S.0,WO_AV_ONTWATERINGSDIEPTE_V.0,WO_BLOOTSTELLING_S.0,WO_BL_DRUK_OPENBARE_RUIMTE_V.0,WO_BS_AANTAL_INWONERS_S.0,WO_BS_AANTAL_INWONERS_V.0,WO_BS_DRUK_OPENBARE_RUIMTE_S.0,WO_BS_VITAAL_EN_KWETSBAAR_S.0,WO_BS_VITAAL_EN_KWETSBAAR_V.0,WO_BS_WATER_OP_PLUSNET_S.0,WO_BS_WATER_OP_PLUSNET_V.0,WO_BS_WATER_OP_STRAAT_S.0,WO_BS_WATER_OP_STRAAT_V.0,WO_BS_WATER_TEGEN_GEVEL_S.0,WO_BS_WATER_TEGEN_GEVEL_V.0,WO_GEVOELIGHEID_S.0,WO_GV_AANTAL_65_INWONERS_S.0,WO_GV_AANTAL_65_INWONERS_V.0,WO_GV_AANTAL_LAAG_OPGELEIDEN_S.0,WO_GV_AANTAL_LAAG_OPGELEIDEN_V.0,WO_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_S.0,WO_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_V.0,WO_GV_INWONERS_MOBILITEIT_S.0,WO_GV_INWONERS_MOBILITEIT_V.0,WO_GV_OPPERVLAKTE_WATER_S.0,WO_GV_OPPERVLAKTE_WATER_V.0,WO_GV_PANDEN_MET_KWETSBARE_GROEPEN_S.0,WO_GV_PANDEN_MET_KWETSBARE_GROEPEN_V.0,WO_GV_SOCIAAL_MINIMUM_S.0,WO_GV_SOCIAAL_MINIMUM_V.0,WO_GV_TYPE_RIOLERING_S.0,WO_GV_TYPE_RIOLERING_V.0,WO_KLIMAATOMSTANDIGHEID_S.0,WO_KO_WATERDIEPTE_S.0,WO_KO_WATERDIEPTE_V.0,WO_TOTAAL_S.0,WV_AANPASSINGSVERMOGEN_S.0,WV_AV_AANKOMSTTIJD_S.0,WV_AV_EVACUATIE_AANKOMSTTIJD_V.0,WV_AV_VERTICALE_EVACUATIE_ROUTES_S.0,WV_AV_VERTICALE_EVACUATIE_ROUTES_V.0,WV_BLOOTSTELLING_S.0,WV_BS_AANTAL_INWONERS_S.0,WV_BS_AANTAL_INWONERS_V.0,WV_BS_OVERSTROMINGSDUUR_S.0,WV_BS_OVERSTROMINGSDUUR_V.0,WV_BS_VITAAL_EN_KWETSBAAR_S.0,WV_BS_VITAAL_EN_KWETSBAAR_V.0,WV_GEVOELIGHEID_S.0,WV_GV_AANTAL_65PLUS_S.0,WV_GV_AANTAL_65PLUS_V.0,WV_GV_AANTAL_LAAG_OPGELEIDEN_S.0,WV_GV_AANTAL_LAAG_OPGELEIDEN_V.0,WV_GV_AANTAL_LANGDURING_ZIEKE_INWONERS_S.0,WV_GV_AANTAL_LANGDURING_ZIEKE_INWONERS_V.0,WV_GV_INWONERS_MOBILITEIT_S.0,WV_GV_INWONERS_MOBILITEIT_V.0,WV_GV_INWONERS_SOCIAAL_MINIMUM_S.0,WV_GV_INWONERS_SOCIAAL_MINIMUM_V.0,WV_GV_PANDEN_MET_KWETSBARE_GROEPEN_S.0,WV_GV_PANDEN_MET_KWETSBARE_GROEPEN_V.0,WV_KLIMAATOMSTANDIGHEID_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100000_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100000_V.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_10000_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_10000_V.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_1000_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_1000_V.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100_V.0,WV_TOTAAL_S.0
RK_Buiksloterdijk West,2.39,3.0,3.0,45.0,3.0,8.66,5.0,5.0,61.0,5.0,57.0,3.0,3.0,0.200592,2.0,1.605172,3.0,0.09617,5.0,0.515625,2.0,5.0,3.0,3.0,1.1,3.5,3.0,2.0,1.328125,4.0,0.031559,1.67,165.0,1.0,2.0,122.166983,2.0,0.321,2.0,2.0,35.0,10.0,1.0,2.0,26.0,2.0,4.0,1.0,0.0,4.0,0.138258,1.0,1.0,34.13,1.92,1.67,1.0,61.0,1.0,57.0,3.0,0.0,1.67,122.166983,1.0,165.0,2.0,1.0,0.0,1.0,0.0,2.0,0.016529,3.0,0.235294,2.0,2.0,35.0,1.0,10.0,2.0,26.0,2.0,4.0,3.0,8.66,4.0,0.138258,1.0,0.0,1.0,0.0,1.0,1.0,0.01,1.585,4.0,3.0,19.802994,5.0,2.635625,2.0,1.0,165.0,4.0,3.092803,1.0,0.0,2.0,2.0,4.0,1.0,10.0,2.0,28.921875,2.0,4.0,1.0,0.0,4.0,0.138258,2.25,3.0,0.65,2.0,0.47,3.0,0.55,1.0,0.0,2.56
RK_Sloterdijk III Oost,2.39,3.5,4.0,74.0,3.0,5.09,2.0,2.0,21.0,2.0,23.0,3.0,2.0,0.134322,1.0,0.0,4.0,0.142785,5.0,0.879938,3.0,3.753038,3.0,3.0,1.1,2.875,2.0,4.0,3.412371,0.0,0.0,2.33,0.0,1.0,1.0,15.443554,5.0,0.047,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,,1.0,0.0,1.0,0.000919,2.0,2.0,35.94,1.83,3.67,4.0,21.0,4.0,23.0,3.0,0.0,2.5,15.443554,1.0,0.0,1.0,1.0,1.0,5.0,0.065,3.0,0.127619,4.0,0.363636,1.25,1.0,0.0,1.0,0.0,1.0,,1.0,,3.0,5.09,1.0,0.000919,1.0,0.0,1.0,0.0,5.0,5.0,0.0531,3.105,3.0,3.0,13.746156,3.0,2.064308,1.67,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.000919,1.25,2.0,0.5,1.0,0.16,1.0,0.19,1.0,0.0,1.73
RK_Noorder IJplas,2.39,1.0,1.0,17.0,1.0,50.43,3.5,2.0,23.0,5.0,70.0,2.8,1.0,0.075476,1.0,0.0,5.0,0.832427,4.0,0.314807,3.0,3.426916,3.0,3.0,1.1,2.575,4.5,4.0,3.957746,5.0,0.0,2.33,140.0,1.0,1.0,10.669074,5.0,0.015,2.17,2.0,45.0,30.0,2.0,5.0,33.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,35.72,2.75,2.67,4.0,23.0,1.0,70.0,3.0,0.0,1.0,10.669074,1.0,140.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.88,2.0,45.0,2.0,30.0,5.0,33.0,2.0,5.0,1.0,50.43,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.6375,3.5,3.0,20.353527,4.0,2.339459,1.67,1.0,140.0,3.0,2.541081,1.0,0.0,2.17,2.0,5.0,2.0,30.0,5.0,10.975429,2.0,5.0,1.0,0.0,1.0,0.0,3.0,3.0,1.4,3.0,1.2,3.0,1.18,3.0,0.84,2.59
RK_Zuiderkerkbuurt,2.39,2.5,4.0,68.0,1.0,24.73,1.0,1.0,18.0,1.0,19.0,2.8,3.0,0.340754,5.0,27.970611,1.0,0.0,1.0,0.040028,4.0,2.74773,4.0,4.0,1.302222,2.575,2.5,2.0,1.230179,3.0,0.225907,2.0,1635.0,3.0,2.0,152.923774,1.0,0.477,3.5,4.0,350.0,150.0,3.0,4.0,31.0,3.0,7.0,5.0,15.0,2.0,0.005089,1.0,1.0,34.59,2.25,4.0,5.0,18.0,5.0,19.0,2.0,1.190714,1.5,152.923774,3.0,1635.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.055762,3.38,4.0,350.0,3.0,150.0,4.0,31.0,3.0,7.0,1.0,24.73,2.0,0.005089,5.0,15.0,5.0,0.820688,1.0,1.0,0.0012,2.47,1.5,1.0,154.45201,2.0,1.591417,2.33,3.0,1635.0,3.0,3.0,1.0,0.0,3.5,4.0,7.0,3.0,150.0,4.0,134.401238,3.0,7.0,5.0,15.0,2.0,0.005089,1.75,2.0,0.28,2.0,0.21,2.0,0.41,1.0,0.0,2.27
RK_Harmoniehofbuurt,2.39,3.0,4.0,62.0,2.0,14.13,3.0,5.0,68.0,1.0,19.0,2.2,2.0,0.137082,1.0,0.105556,2.0,0.019712,4.0,0.30902,2.0,4.362054,3.0,3.0,1.1075,2.8,1.5,2.0,1.914474,1.0,0.536246,2.0,1350.0,3.0,1.0,89.844437,2.0,0.353,3.5,5.0,655.0,60.0,2.0,5.0,36.0,4.0,10.0,2.0,5.0,3.0,0.023009,3.0,3.0,36.64,2.5,3.0,1.0,68.0,5.0,19.0,3.0,0.855556,1.5,89.844437,3.0,1350.0,1.0,1.0,0.0,1.0,0.0,2.0,0.033787,1.0,0.013889,3.38,5.0,655.0,2.0,60.0,5.0,36.0,4.0,10.0,2.0,14.13,3.0,0.023009,2.0,5.0,4.0,0.783082,1.0,1.0,0.0051,2.22,1.0,1.0,0.0,1.0,1.007532,2.67,3.0,1350.0,4.0,3.02446,1.0,0.0,3.5,5.0,10.0,2.0,60.0,5.0,293.449868,4.0,10.0,2.0,5.0,3.0,0.023009,1.0,1.0,0.01,1.0,0.0,1.0,0.0,1.0,0.0,2.04
RK_Amstelveldbuurt,2.38,2.0,3.0,54.0,1.0,23.09,4.0,5.0,63.0,3.0,34.0,2.8,3.0,0.22598,5.0,16.112891,1.0,0.0,1.0,0.016788,4.0,2.982364,4.0,4.0,1.4275,3.2,2.5,2.0,1.599653,3.0,0.217527,3.0,1535.0,3.0,5.0,556.779354,1.0,0.452,2.33,3.0,250.0,50.0,2.0,2.0,25.0,2.0,4.0,2.0,6.0,3.0,0.014245,2.0,2.0,35.66,2.46,2.0,1.0,63.0,3.0,34.0,2.0,1.2,2.0,556.779354,3.0,1535.0,5.0,1.0,0.0,1.0,0.0,1.0,0.002468,1.0,0.005277,2.5,3.0,250.0,2.0,50.0,2.0,25.0,2.0,4.0,1.0,23.09,3.0,0.014245,2.0,6.0,5.0,0.985856,1.0,1.0,0.0005,1.875,1.5,1.0,127.222812,2.0,1.698613,2.67,3.0,1535.0,4.0,3.061133,1.0,0.0,2.33,3.0,4.0,2.0,50.0,2.0,106.305918,2.0,4.0,2.0,6.0,3.0,0.014245,1.5,2.0,0.29,2.0,0.25,1.0,0.13,1.0,0.0,2.0
RK_Weespersluis,2.37,1.5,2.0,38.0,1.0,36.89,4.0,3.0,37.0,5.0,53.0,2.2,5.0,0.738816,1.0,0.135544,1.0,0.0,1.0,0.074214,3.0,3.116701,3.0,3.0,1.1,2.675,3.0,4.0,3.653035,2.0,0.450272,3.0,1610.0,3.0,1.0,0.0,5.0,0.031,1.17,2.0,35.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,35.87,2.29,2.33,3.0,37.0,1.0,53.0,3.0,0.0,2.0,0.0,3.0,1610.0,1.0,4.0,4.0,1.0,0.0,2.0,0.029664,1.0,0.098544,1.13,2.0,35.0,1.0,0.0,1.0,19.0,1.0,1.0,1.0,36.89,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0014,1.615,3.0,1.0,51.83397,5.0,2.431712,3.67,3.0,1610.0,4.0,3.996457,4.0,4.0,1.17,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.75,4.0,2.69,4.0,2.69,4.0,2.61,3.0,0.72,2.9
RK_Marine-Etablissement,2.37,2.0,3.0,43.0,1.0,37.46,2.5,3.0,33.0,2.0,25.0,2.4,1.0,0.073434,5.0,29.295349,2.0,0.009663,2.0,0.110875,2.0,4.999814,3.0,3.0,1.1,2.475,4.0,3.0,2.08,5.0,0.0,1.67,85.0,1.0,1.0,68.113743,3.0,0.218,1.67,1.0,15.0,0.0,1.0,4.0,31.0,1.0,3.0,1.0,0.0,2.0,0.0085,3.0,3.0,36.48,2.59,3.33,3.0,33.0,4.0,25.0,3.0,0.0,2.33,68.113743,1.0,85.0,1.0,1.0,0.0,4.0,0.008,4.0,0.189902,3.0,0.25,1.5,1.0,15.0,1.0,0.0,4.0,31.0,1.0,3.0,1.0,37.46,2.0,0.0085,1.0,0.0,1.0,0.0,2.0,2.0,0.0176,2.29,2.0,2.0,38.248789,2.0,1.874567,2.0,1.0,85.0,4.0,3.162894,1.0,0.0,1.67,1.0,3.0,1.0,0.0,4.0,1.260926,1.0,3.0,1.0,0.0,2.0,0.0085,2.75,3.0,0.57,3.0,0.76,3.0,0.71,2.0,0.5,2.11
RK_Rapenburg,2.37,2.0,3.0,48.0,1.0,45.21,1.5,2.0,30.0,1.0,12.0,2.0,1.0,0.087565,5.0,19.372083,1.0,0.0,1.0,0.082955,2.0,4.468863,5.0,5.0,2.54,2.625,3.5,4.0,3.134715,3.0,0.243821,2.0,990.0,2.0,2.0,152.923774,2.0,0.323,2.0,2.0,105.0,60.0,2.0,2.0,25.0,2.0,4.0,3.0,10.0,1.0,0.002922,3.0,3.0,36.56,2.63,3.33,4.0,30.0,5.0,12.0,1.0,2.2725,1.83,152.923774,2.0,990.0,2.0,1.0,0.0,4.0,0.004,1.0,0.011474,1.0,0.097561,2.13,2.0,105.0,2.0,60.0,2.0,25.0,2.0,4.0,1.0,45.21,1.0,0.002922,3.0,10.0,4.0,0.481329,1.0,1.0,0.0014,2.0725,1.5,1.0,58.641553,2.0,1.489593,2.33,2.0,990.0,4.0,3.183495,1.0,0.0,2.0,2.0,4.0,2.0,60.0,2.0,32.630076,2.0,4.0,3.0,10.0,1.0,0.002922,2.75,3.0,1.12,3.0,0.9,3.0,0.84,2.0,0.48,2.15
RK_Groenmarktkadebuurt,2.37,2.5,4.0,63.0,1.0,28.97,1.0,1.0,13.0,1.0,10.0,2.6,2.0,0.18216,5.0,20.17234,1.0,0.0,1.0,0.007603,4.0,3.0,5.0,5.0,1.545,2.775,2.0,2.0,1.551724,2.0,0.343337,2.0,315.0,1.0,3.0,260.926181,2.0,0.382,1.83,2.0,25.0,10.0,1.0,1.0,19.0,2.0,4.0,2.0,5.0,3.0,0.031931,5.0,5.0,38.1,2.71,3.67,5.0,13.0,5.0,10.0,1.0,1.27,1.33,260.926181,1.0,315.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.022222,2.0,2.0,25.0,1.0,10.0,1.0,19.0,2.0,4.0,1.0,28.97,3.0,0.031931,2.0,5.0,4.0,0.534813,1.0,1.0,0.0026,2.0,3.0,4.0,11.715643,2.0,1.662847,1.67,1.0,315.0,3.0,3.0,1.0,1.0,1.83,2.0,4.0,1.0,10.0,1.0,17.934364,2.0,4.0,2.0,5.0,3.0,0.031931,1.5,2.0,0.43,2.0,0.3,1.0,0.0,1.0,0.0,2.0
RK_Nintemanterrein,2.36,3.5,3.0,54.0,4.0,2.85,4.0,4.0,41.0,4.0,49.0,2.4,2.0,0.142099,1.0,0.0,2.0,0.011099,5.0,1.051603,2.0,5.0,3.0,3.0,1.1,3.225,3.0,1.0,1.0,5.0,0.0,1.67,125.0,1.0,1.0,14.034662,3.0,0.262,1.67,2.0,30.0,10.0,1.0,2.0,26.0,2.0,3.0,1.0,0.0,2.0,0.009509,3.0,3.0,36.04,2.34,2.33,2.0,41.0,2.0,49.0,3.0,0.0,1.33,14.034662,1.0,125.0,1.0,1.0,0.0,1.0,0.0,3.0,0.078827,1.0,0.1,1.88,2.0,30.0,1.0,10.0,2.0,26.0,2.0,3.0,4.0,2.85,2.0,0.009509,1.0,0.0,1.0,0.0,3.0,3.0,0.0202,2.135,1.5,1.0,0.0,2.0,1.843176,2.33,1.0,125.0,5.0,4.21859,1.0,0.0,1.67,2.0,3.0,1.0,10.0,2.0,11.303953,2.0,3.0,1.0,0.0,2.0,0.009509,1.5,3.0,0.65,1.0,0.0,1.0,0.0,1.0,0.0,1.75
RK_Centrumeiland,2.36,4.0,5.0,92.0,3.0,7.53,1.0,1.0,1.0,1.0,0.0,2.2,1.0,0.012896,1.0,0.0,3.0,0.035122,1.0,0.0,5.0,0.0,3.0,3.0,1.1,2.55,4.5,4.0,3.895652,5.0,0.0,2.33,230.0,1.0,1.0,0.0,5.0,0.004,1.33,1.0,5.0,40.0,2.0,1.0,18.0,1.0,1.0,1.0,0.0,2.0,0.008469,3.0,3.0,36.99,2.79,4.33,5.0,1.0,5.0,0.0,3.0,0.0,2.17,0.0,1.0,230.0,1.0,1.0,0.0,1.0,0.0,4.0,0.177632,5.0,0.865672,1.5,1.0,5.0,2.0,40.0,1.0,18.0,1.0,1.0,3.0,7.53,2.0,0.008469,1.0,0.0,1.0,0.0,4.0,4.0,0.0386,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,230.0,1.0,0.0,1.0,0.0,1.33,1.0,1.0,2.0,40.0,1.0,0.387467,1.0,1.0,1.0,0.0,2.0,0.008469,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.08
RK_Sloterweg e0o0,2.36,2.0,2.0,39.0,2.0,11.67,5.0,5.0,57.0,5.0,56.0,3.2,3.0,0.313876,1.0,0.777852,5.0,0.6663,5.0,0.508101,2.0,5.0,3.0,3.0,1.1,3.3,4.5,4.0,3.218884,5.0,0.011805,1.67,310.0,1.0,1.0,23.831827,3.0,0.204,2.0,2.0,60.0,30.0,2.0,3.0,27.0,2.0,5.0,2.0,4.0,1.0,0.001314,2.0,2.0,35.14,2.54,1.67,1.0,57.0,1.0,56.0,3.0,0.0,1.33,23.831827,1.0,310.0,1.0,1.0,1.0,1.0,0.0,2.0,0.032664,2.0,0.181102,1.88,2.0,60.0,2.0,30.0,3.0,27.0,2.0,5.0,2.0,11.67,1.0,0.001314,2.0,4.0,1.0,0.0,1.0,1.0,0.0067,1.47,1.5,1.0,0.0,2.0,1.44166,2.0,1.0,310.0,4.0,4.0,1.0,1.0,2.0,2.0,5.0,2.0,30.0,3.0,19.191604,2.0,5.0,2.0,4.0,1.0,0.001314,3.0,3.0,0.84,3.0,0.84,3.0,0.84,3.0,0.87,2.13
RK_Bedrijvenpark Lutkemeer,2.36,1.5,2.0,26.0,1.0,17.61,3.5,2.0,30.0,5.0,78.0,2.8,2.0,0.131986,1.0,0.421304,5.0,0.645873,3.0,0.297899,3.0,3.535531,3.0,3.0,1.1,2.7,4.0,3.0,2.40411,5.0,0.00307,2.0,70.0,1.0,1.0,1.136266,4.0,0.133,1.5,1.0,10.0,0.0,1.0,3.0,27.0,2.0,5.0,1.0,0.0,1.0,0.000539,2.0,2.0,35.47,2.38,2.67,4.0,30.0,1.0,78.0,3.0,0.0,1.17,1.136266,1.0,70.0,1.0,2.0,2.0,1.0,0.0,1.0,0.00208,1.0,0.0,1.38,1.0,10.0,1.0,0.0,3.0,27.0,2.0,5.0,1.0,17.61,1.0,0.000539,1.0,0.0,1.0,0.0,1.0,1.0,0.0001,1.555,3.0,2.0,46.718016,4.0,2.378827,2.67,1.0,70.0,5.0,4.996932,2.0,2.0,1.5,1.0,5.0,1.0,0.0,3.0,0.429034,2.0,5.0,1.0,0.0,1.0,0.000539,4.0,4.0,3.1,4.0,3.12,4.0,3.12,4.0,3.12,2.79
RK_Nieuwe Diep/Diemerpark,2.35,1.5,2.0,26.0,1.0,40.43,3.5,2.0,24.0,5.0,60.0,3.2,2.0,0.170722,2.0,0.984615,5.0,0.612349,5.0,1.252245,2.0,4.912387,3.0,3.0,1.1,2.8,4.5,4.0,3.18018,5.0,0.012568,2.33,70.0,1.0,1.0,2.324093,5.0,0.046,1.5,1.0,15.0,10.0,1.0,3.0,27.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,35.26,2.58,2.67,4.0,24.0,1.0,60.0,3.0,0.0,1.5,2.324093,1.0,70.0,1.0,1.0,0.0,1.0,0.0,1.0,0.008323,4.0,0.354839,1.38,1.0,15.0,1.0,10.0,3.0,27.0,2.0,5.0,1.0,40.43,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0025,1.6375,3.5,5.0,3.345731,2.0,1.534065,2.0,1.0,70.0,4.0,3.054013,1.0,0.0,1.5,1.0,5.0,1.0,10.0,3.0,3.950845,2.0,5.0,1.0,0.0,1.0,0.0,2.5,3.0,1.07,2.0,0.48,3.0,0.61,2.0,0.45,2.38
RK_Nieuwendammerdijk Zuid,2.34,1.0,1.0,2.0,1.0,27.83,3.5,2.0,25.0,5.0,97.0,3.0,2.0,0.142183,1.0,0.0,5.0,0.882137,5.0,1.0165,2.0,5.0,3.0,3.0,1.1,2.625,4.5,4.0,4.0,5.0,0.0,2.33,5.0,1.0,2.0,122.166983,4.0,0.169,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,35.38,2.46,2.67,4.0,25.0,1.0,97.0,3.0,0.0,1.5,122.166983,1.0,5.0,2.0,1.0,0.0,1.0,0.0,3.0,0.095652,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,27.83,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0128,1.7925,4.5,4.0,4.908007,5.0,3.0,2.0,1.0,5.0,4.0,3.083973,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.187094,1.0,0.0,1.0,0.0,1.0,0.0,2.5,3.0,1.6,3.0,1.54,3.0,1.67,1.0,0.0,2.5
RK_Kop Zuidas,2.34,4.0,4.0,74.0,4.0,3.0,2.0,1.0,10.0,3.0,35.0,2.2,2.0,0.153299,1.0,0.0,3.0,0.070779,3.0,0.250518,2.0,5.0,3.0,3.0,1.1,2.8,2.5,2.0,1.470588,3.0,0.175923,2.33,720.0,2.0,2.0,103.684486,3.0,0.237,1.5,2.0,80.0,10.0,1.0,1.0,20.0,1.0,2.0,2.0,2.0,2.0,0.007083,3.0,3.0,36.88,2.33,3.67,5.0,10.0,3.0,35.0,3.0,0.0,2.67,103.684486,2.0,720.0,2.0,1.0,0.0,4.0,0.015,2.0,0.069622,5.0,0.75,1.75,2.0,80.0,1.0,10.0,1.0,20.0,1.0,2.0,4.0,3.0,2.0,0.007083,2.0,2.0,1.0,0.0,3.0,3.0,0.0283,2.7725,1.0,1.0,0.0,1.0,1.016447,2.33,2.0,720.0,4.0,3.259218,1.0,0.0,1.5,2.0,2.0,1.0,10.0,1.0,7.422306,1.0,2.0,2.0,2.0,2.0,0.007083,1.0,1.0,0.14,1.0,0.14,1.0,0.14,1.0,0.0,1.46
RK_Minervabuurt Noord,2.34,4.5,4.0,68.0,5.0,0.0,4.0,4.0,46.0,4.0,43.0,1.8,2.0,0.110176,1.0,0.176744,1.0,0.0,3.0,0.289271,2.0,5.0,4.0,4.0,1.455,3.575,2.0,2.0,1.533951,2.0,0.375736,1.67,1410.0,3.0,1.0,64.730374,1.0,0.545,2.33,3.0,245.0,80.0,2.0,2.0,25.0,2.0,4.0,2.0,3.0,3.0,0.034292,2.0,2.0,35.98,2.0,1.67,2.0,46.0,2.0,43.0,1.0,1.235714,1.33,64.730374,3.0,1410.0,1.0,1.0,0.0,1.0,0.0,1.0,0.003508,1.0,0.015748,3.0,3.0,245.0,2.0,80.0,2.0,25.0,2.0,4.0,5.0,0.0,3.0,0.034292,2.0,3.0,5.0,0.89148,1.0,1.0,0.0057,1.75,2.5,2.0,27.882918,3.0,1.94094,2.33,3.0,1410.0,3.0,3.0,1.0,0.0,2.33,3.0,4.0,2.0,80.0,2.0,114.764286,2.0,4.0,2.0,3.0,3.0,0.034292,1.0,1.0,0.19,1.0,0.0,1.0,0.0,1.0,0.0,2.04
RK_Overamstel,2.33,1.5,2.0,29.0,1.0,22.54,5.0,5.0,57.0,5.0,67.0,2.8,4.0,0.525957,2.0,1.445652,5.0,0.763783,1.0,0.056707,2.0,4.993454,3.0,3.0,1.1,3.075,4.5,4.0,3.941176,5.0,0.0,2.0,45.0,1.0,1.0,10.529337,4.0,0.161,1.17,1.0,0.0,0.0,1.0,2.0,26.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,35.37,2.42,1.67,1.0,57.0,1.0,67.0,3.0,0.0,1.33,10.529337,1.0,45.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.13,1.0,0.0,1.0,0.0,2.0,26.0,1.0,3.0,1.0,22.54,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.2825,3.5,2.0,29.429745,5.0,2.437128,3.0,1.0,45.0,5.0,4.000884,3.0,3.0,1.17,1.0,3.0,1.0,0.0,2.0,0.009219,1.0,3.0,1.0,0.0,1.0,0.0,2.5,3.0,0.8,3.0,0.89,3.0,0.89,1.0,0.0,2.54
